ArtistName,ArtistBornYear,ObjectId
Unknown photographer,,98162
Unknown photographer,,98163
Unknown photographer,,98164
Unknown photographer,,98165
Unknown photographer,,98167
Unknown photographer,,98168
Unknown photographer,,98169
Unknown photographer,,98171
Unknown photographer,,98172
Unknown photographer,,98174
Unknown photographer,,98175
Unknown photographer,,98176
Unknown photographer,,98179
Unknown photographer,,98180
Unknown photographer,,98182
Unknown photographer,,98183
Unknown photographer,,98184
Unknown photographer,,98186
Unknown photographer,,98187
Unknown photographer,,98189
Unknown photographer,,98190
Unknown photographer,,98194
Unknown photographer,,98195
E. Hoole,,98505
Foreign Office Architects (FOA),,98602
Alejandro Zaera-Polo,,98602
Foreign Office Architects (FOA),,98603
Alejandro Zaera-Polo,,98603
Unknown photographer,,98610
Unknown photographer,,98642
Unknown photographer,,98643
Arditi Gamberini,,98830
Gianni Gamberini,,98830
Koji Yamada,,98904
Koji Yamada,,98905
Inc.,,98919
Jr.,,99661
Inc.,,99667
Inc.,,99668
Inc.,,99669
Inc.,,99670
Kevin & Jennifer McCoy,,100074
caraballo-farman,,100111
Eisenman Architects,,100398
Peter Eisenman,,100398
Toyo Ito,,100405
EMBT Miralles Tagliabue Arquitectes Associats,,100410
Enric Miralles,,100410
Benedetta Tagliabue,,100410
Ellen van Loon,,100412
MTM arquitectos,,100414
Madrid,,100414
XPIRAL,,100414
Murcia,,100414
Javier Fresneda,,100414
Javier Sanjuan,,100414
Javier Peña,,100414
Barcelona,,100415
Ruy Ohtake,,100415
Enric Ruiz-Geli,,100415
Form GmbH,,100502
Germany,,100502
Jean (Hans) Arp,,100597
Jean (Hans) Arp,,100598
Various Artists,,100631
Various Artists,,100632
Various Artists,,100633
Hope (Sufferance) Press,,100681
London,,100681
Ladislav Sutnar,,101525
Ladislav Sutnar,,101552
Kahn & Jacobs,,101879
Kahn & Jacobs,,101880
Various Artists,,102073
Profil Magazine,,102149
Vienna,,102149
Various Artists,,102195
Album-miscellaneous,,102196
Album-miscellaneous,,102201
Various Artists,,102322
Various Artists,,102323
Various Artists,,102324
Various Artists,,102325
Various Artists,,102326
Various Artists,,102327
Kahn & Jacobs,,102330
Various Artists,,102951
Various Artists,,103302
Maria Thereza Alves,,103448
Antonin Artaud,,103454
Filippo di Giovani,,103467
Fernando Palma de Rodriguez,,103467
Fritz Bergler,,103472
Typosophes sans frontieres,,103479
Typosophic Society,,103481
Kathy McArdie,,103485
Christoph Tannert,,103489
Anne Burdick,,103494
David Crow,,103508
Die Damen,,103513
Yann Aussant,,103514
Mr. Malcolm Daniel,,103514
demonstate,,103517
The Designers Republic,,103518
Dezentrale Medien,,103520
Mirjana Djordjevic,,103522
Mehmet Emir,,103529
Annika Eriksson,,103531
Marina Faust,,103535
Richard Fenwick,,103540
Fork Unstable Media,,103543
Pia Gazzola,,103547
Pia Gazzola,,103548
Gilbert & George,,103554
Richard Gordon,,103563
Elisabeth Plank,,103565
Susan Hapgood,,103580
Horßkovß and Maurer,,103597
Stephan von Huene,,103598
Ann Veronica Janssens,,103605
Daniel Jewesbury,,103607
Adrian Jones,,103608
Udo Kittelmann,,103620
Roberto Ohrt,,103620
Klub 2,,103621
Slavoj Žižek,,103622
Mads Ranch Kornum,,103627
Anna Kowalska,,103629
Marek Kozera,,103630
Gregor Kristof,,103633
Kurt & Plasto,,103637
Christine Boyer,,103642
Cornelia Lauf,,103642
Bernhard Leitner,,103643
Hans Peter Litscher,,103647
Logicaland,,103651
Martin Löw-Beer,,103652
von Foerster,,103653
Cornel Windlin,,103658
Juan Maidagan,,103659
Alexander and Susan Maris,,103666
Cornelia Mittendorfer,,103676
Martin Mrazik,,103681
Eva Mrazikova,,103681
Muntean/Rosenblum,,103687
Aleksandr Petljura,,103700
Cathrin Pichler,,103702
Lisl Ponger,,103708
Lisl Ponger,,103709
Lisl Ponger,,103710
Tim Sharp,,103710
Rob Pruitt,,103715
Reala,,103721
2x4,,103726
Susan Sellers,,103726
Bella Ban,,103727
Rudolf Schmitz,,103739
Bruno Serralongue,,103744
Rainald Schumacher,,103752
Spin,,103757
Wolfgang Staehle,,103758
Isa Stech,,103759
Helmut Stockhammer,,103765
Andrea van der Straeten,,103767
Marlene Streeruwitz,,103768
Ernst Strouhal,,103770
Violet Suk,,103771
Martin Koch,,103771
Beatrix Sunkovsky,,103772
Tomato,,103778
Alexei Tylevich,,103780
Various Artists,,103781
Various Artists,,103782
Various Artists,,103783
Various Artists,,103784
Various Artists,,103785
Vectorama.org,,103786
Marek Kvetan,,103787
Wahlpartie,,103788
Otto E. Rossler,,103793
Lois Weinberger,,103795
Barbara Westman,,103800
Franz Kaltenbeck,,103804
Lansheng Zhang,,103807
Various Artists,,104309
Various Artists,,104411
Ross McElwee,,104628
Stan Philips,,104630
Charlotte Zwerin,,104635
Wolf Gremm,,104637
Rebecca Miller,,104640
Shirley Cheechoo,,104641
Nicole Kassell,,104643
Keith Hovis,,104732
Hella Skowronski,,104734
David Thorne,,104756
Edward Herman,,104757
Vincent Mosco,,104758
Bruno Latour,,104761
Peter Fend,,104763
Robert McChesney,,104764
Harald Szeemann,,104766
monochrom,,104769
Dorit Margreiter,,104770
Wally S.,,104771
Dorit Margreiter,,104771
Ralf Hoedt,,104771
Moira Zoitl,,104771
Michael Zinganel,,104771
Rosemarie Trockel,,104774
Emmerich Talos,,104777
Theo Steiner,,104779
Martin Adel,,104780
Klaus Ottomeyer,,104782
Horit Herman Peled,,104787
Martha Rosler,,104788
Martha Rosler,,104789
Martha Rosler,,104790
Martha Rosler,,104791
Martha Rosler,,104792
Johanna Billing,,104796
Maria Crista,,104796
Martin Polak,,104799
Lukas Jasansky,,104799
Little Warsaw,,104800
Katerina Seda,,104801
Kirsten Pieroth,,104808
Silvie Vondrejcova,,104810
Julie Ryan,,104811
Alexandra Domanovic,,104812
Markus Leixner,,104814
Sarah Schneider,,104814
Roswitha Schuller,,104816
Marianne Kampel,,104818
Caroline E. Heider,,104819
Natasa Berk,,104821
Miriam Kathrein,,104822
Andrea Starl,,104824
Katharina Ivansich,,104825
Irma Tulek,,104825
Julia Seyr,,104826
Sofia Goscinski,,104827
Katharina Hager,,104828
Lucas Zallmann,,104830
Claudio Salocchi,,105163
Inc.,,105164
Herzog & de Meuron,,105198
Pierre de Meuron,,105198
Various Artists,,105402
Riccardo Rosso,,105572
Various Artists,,105577
Gregory Green,,105595
Papo Colo,,105601
Albert York,,105764
Albert York,,105765
Frank Powell,,105868
,,105869
,,105870
,,105874
,,105876
,,105878
,,105880
,,105882
,,105883
,,105885
Unknown Director,,105886
Unknown Director,,105887
,,105888
,,105889
Unknown Director,,105890
,,105891
,,105892
,,105893
Travers Vale,,105894
Travers Vale,,105895
Unknown Director,,105896
,,105898
,,105899
,,105903
Unknown Director,,105904
,,105907
Stuart Kinder,,105908
Charles Decroix,,105909
,,105910
,,105911
Unknown Director,,105912
Harry Lambert,,105913
,,105914
James Young,,105915
Harry Bedos,,105916
Harry Bedos,,105917
,,105918
Frank Powell,,105919
George Lessey,,105920
Unknown Director,,105921
Unknown Director,,105922
,,105923
Unknown Director,,105924
,,105925
Unknown Director,,105926
Unknown Director,,105929
,,105931
Unknown Director,,105932
Unknown Director,,105933
Unknown Director,,105934
Unknown Director,,105935
,,105936
Unknown Director,,105938
,,105939
Unknown Director,,105940
Unknown Director,,105941
Unknown Director,,105942
,,105943
,,105944
Unknown Director,,105945
Unknown Director,,105946
,,105947
,,105948
,,105949
,,105950
Unknown Director,,105951
,,105952
Unknown Director,,105953
Unknown Director,,105954
,,105955
Unknown Director,,105956
,,105957
Unknown Director,,105958
Various Artists,,105966
Various Artists,,105967
Various Artists,,105968
Various Artists,,105969
Various Artists,,105970
Various Artists,,105971
Various Artists,,106759
Edouard Hoffmann,,106768
Israel,,106988
Ant Farm,,107284
Laurence Attali,,107309
Stephen R. Johnson,,107347
Abigail Child,,107369
William Keighley,,107397
General Idea,,107464
Leopold Jessner,,107583
Paul Leni,,107583
Jr.,,107642
Orlando Mesquita,,107652
Yakov Protazanov,,107695
Erich von Stroheim,,107759
David Williams,,107959
William Wyler,,107964
grupo aranea,,108031
Francisco Leiva Ivorra,,108031
Robert Pasut,,108034
Reena Spaulings,,108146
Michael Goldberg,,108236
Michael Goldberg,,108237
David Leidig,,108896
Ant Farm,,108950
Ant Farm,,108951
Ant Farm,,108952
Ant Farm,,108953
Design Collaborative Montreal Ltd.,,109023
Rolf Harder & Associates Inc.,,109023
Rolf Harder & Associates Inc.,,109024
Design Collaborative Montreal Ltd.,,109025
Rolf Harder & Associates Inc.,,109026
Rolf Harder & Associates Inc.,,109027
Rolf Harder & Associates Inc.,,109028
Rolf Harder & Associates Inc.,,109029
Rolf Harder & Associates Inc.,,109097
Bernard Bohn,,109097
Design Collaborative Montreal Ltd.,,109099
Rolf Harder & Associates Inc.,,109101
Rolf Harder & Associates Inc.,,109102
Rolf Harder & Associates Inc.,,109103
Design Collaborative Montreal Ltd.,,109104
Design Collaborative Montreal Ltd.,,109105
Rolf Harder & Associates Inc.,,109106
Design Collaborative Montreal Ltd.,,109109
Rolf Harder & Associates Inc.,,109112
K.O.S. (Kids of Survival),,109113
K.O.S. (Kids of Survival),,109114
K.O.S. (Kids of Survival),,109115
K.O.S. (Kids of Survival),,109116
K.O.S. (Kids of Survival),,109117
K.O.S. (Kids of Survival),,109118
K.O.S. (Kids of Survival),,109119
K.O.S. (Kids of Survival),,109120
K.O.S. (Kids of Survival),,109121
K.O.S. (Kids of Survival),,109122
assume vivid astro focus,,109155
assume vivid astro focus,,109156
Rolf Harder & Associates Inc.,,109223
Design Collaborative Montreal Ltd.,,109225
Design Collaborative Montreal Ltd.,,109226
Design Collaborative Montreal Ltd.,,109230
Design Collaborative Montreal Ltd.,,109231
Design Collaborative Montreal Ltd.,,109232
Design Collaborative Montreal Ltd.,,109239
Design Collaborative Montreal Ltd.,,109240
Design Collaborative Montreal Ltd.,,109241
Rolf Harder & Associates Inc.,,109244
Rolf Harder & Associates Inc.,,109245
Rolf Harder & Associates Inc.,,109247
Rolf Harder & Associates Inc.,,109248
Rolf Harder & Associates Inc.,,109249
Rolf Harder & Associates Inc.,,109250
Rolf Harder & Associates Inc.,,109251
Rolf Harder & Associates Inc.,,109252
Rolf Harder & Associates Inc.,,109253
Rolf Harder & Associates Inc.,,109254
Rolf Harder & Associates Inc.,,109255
Rolf Harder & Associates Inc.,,109256
Tilt,,109302
DOMA,,109303
Argentina,,109303
Cycle,,109304
David Flores,,109305
the artist's studio,,109395
Gilbert & George,,109572
Gilbert & George,,109574
Gilbert & George,,109575
Gilbert & George,,109576
Gilbert & George,,109577
Gilbert & George,,109578
Gilbert & George,,109579
Gilbert & George,,109580
Gilbert & George,,109581
Gilbert & George,,109582
Gilbert & George,,109583
Gilbert & George,,109585
Gilbert & George,,109586
Gilbert & George,,109587
Gilbert & George,,109588
Gilbert & George,,109589
Gilbert & George,,109590
Gilbert & George,,109591
Gilbert & George,,109593
Gilbert & George,,109594
Gilbert & George,,109595
Gilbert & George,,109596
Andy Warhol,,109664
Nice Style The World's First Pose Band,,109665
Robin Fletcher,,109665
Gary Chitty,,109665
Paul Richards,,109665
Art & Project,,109709
Amsterdam,,109709
Various Artists,,109981
Various Artists,,109982
Various Artists,,109983
Various Artists,,109985
Unknown photographer,,110040
Ateliers Jean Prouvé,,110092
Nancy,,110092
France,,110092
Pere Viladecans,,110105
Joan Ponç,,110106
Daria Esteva,,110108
Aesthetics + Computation Group,,110123
MIT Media Laboratory,,110123
Design Interactions Department,,110159
Design Interactions Department,,110179
Design Interactions Department,,110180
Design Interactions Department,,110181
Massachusetts Institute of Technology,,110213
Cambridge,,110213
MA,,110213
Z Corporation,,110213
Inc.,,110215
LLC,,110222
pH,,110256
Inc.,,110267
Rizoto,,110289
Tekin,,110290
Aesthetics + Computation Group,,110353
MIT Media Laboratory,,110353
Planning and Preservation,,110423
Columbia University,,110423
Design Interactions Department,,110454
Ines Lombardi,,110531
G.R.A.M.,,110532
Jack Hauser,,110538
Barbara Kraus,,110539
Eichinger oder Knechtl,,110543
Gilbert & George,,110545
Carsten Höller,,110548
Unknown Author,,110550
Unknown Author,,110551
Unknown Author,,110552
Unknown Author,,110553
Unknown Author,,110554
Unknown Author,,110555
Unknown Author,,110556
Unknown Author,,110557
Jr.,,110568
Kazuhiro Ueno,,110587
Various Artists,,110938
Ron Costley,,110942
Various Artists,,111197
Andrea Fraser,,111270
Congress of South African Trade Unions (COSATU),,111277
South Africa,,111277
Gardens Media Group,,111278
Cape Town,,111278
Gardens Media Group,,111279
Cape Town,,111279
Gardens Media Group,,111280
Cape Town,,111280
Gardens Media Group,,111281
Cape Town,,111281
Gardens Media Group,,111282
Cape Town,,111282
Save The Press Campaign,,111283
United Democratic Front (UDF),,111284
South Africa,,111284
Congress of South African Trade Unions (COSATU),,111285
South Africa,,111285
Unknown photographer,,111451
Unknown photographer,,111452
Unknown photographer,,111453
Unknown photographer,,111454
Unknown photographer,,111455
Unknown photographer,,111456
Unknown photographer,,111457
Unknown photographer,,111458
Unknown photographer,,111459
Unknown photographer,,111460
Unknown photographer,,111461
Unknown photographer,,111462
Unknown photographer,,111463
Unknown photographer,,111464
Unknown photographer,,111465
Unknown photographer,,111466
Unknown photographer,,111467
Unknown photographer,,111468
Unknown photographer,,111469
Unknown photographer,,111470
Unknown photographer,,111471
Unknown photographer,,111472
Unknown photographer,,111473
Unknown photographer,,111474
Unknown photographer,,111475
Unknown photographer,,111476
Unknown photographer,,111477
Unknown photographer,,111478
Unknown photographer,,111479
Unknown photographer,,111480
Unknown photographer,,111481
Unknown photographer,,111482
Unknown photographer,,111483
Unknown photographer,,111484
Unknown photographer,,111485
Unknown photographer,,111486
Unknown photographer,,111487
Unknown photographer,,111488
Unknown photographer,,111489
Unknown photographer,,111490
Unknown photographer,,111491
Unknown photographer,,111492
Unknown photographer,,111493
Unknown photographer,,111494
Unknown photographer,,111495
Unknown photographer,,111496
Unknown photographer,,111497
Unknown photographer,,111498
Unknown photographer,,111499
Unknown photographer,,111500
Unknown photographer,,111501
Unknown photographer,,111502
Unknown photographer,,111503
Unknown photographer,,111504
Unknown photographer,,111505
Unknown photographer,,111506
Unknown photographer,,111507
Unknown photographer,,111508
Unknown photographer,,111509
Unknown photographer,,111510
Unknown photographer,,111511
Unknown photographer,,111512
Unknown photographer,,111513
Unknown photographer,,111514
Unknown photographer,,111515
Unknown photographer,,111516
Unknown photographer,,111517
Unknown photographer,,111518
Unknown photographer,,111519
Unknown photographer,,111520
Unknown photographer,,111521
Unknown photographer,,111522
Unknown photographer,,111523
Unknown photographer,,111524
Unknown photographer,,111525
Unknown photographer,,111526
Unknown photographer,,111527
Unknown photographer,,111528
Unknown photographer,,111529
Unknown photographer,,111530
Unknown photographer,,111531
Unknown photographer,,111532
Unknown photographer,,111533
Unknown photographer,,111534
Unknown photographer,,111535
Unknown photographer,,111536
Unknown photographer,,111537
Unknown photographer,,111538
Unknown photographer,,111539
Unknown photographer,,111540
Unknown photographer,,111541
Unknown photographer,,111542
,,112113
,,112115
,,112132
Unknown Artist,,112511
David Strohmaier,,112981
Michael Mann,,112983
Bill Condon,,112984
Brad Silberling,,112987
Mark Waters,,112988
Richard Linklater,,112989
Anthony Minghella,,112990
Trey Parker,,112991
Unknown photographer,,113368
Gardens Media Group,,113428
Cape Town,,113428
Various Artists,,114360
Eric Convents,,114401
Roger Steylaerts,,114401
Wladyslaw Strzeminski,,114513
Katarzyna Kobro,,114513
BBPR,,114525
John R. Carroll,,114526
Koch Creations,,114527
Lynbrook,,114527
NY,,114527
Providence,,114529
RI,,114529
Various Artists,,114764
Harold Krieger,,114800
Various Artists,,114957
Antonin Artaud,,115023
Various Artists,,115031
Various Artists,,115032
einLab,,115049
Gruppe Or-Om,,115053
Gregor Kristof,,115054
Shini Pararajasingham,,115055
Lisl Ponger,,115056
Tim Sharp,,115057
Haim Steinbach,,115058
Massachusetts Institute of Technology,,115849
Cambridge,,115849
MA,,115849
Massachusetts Institute of Technology,,115850
Cambridge,,115850
MA,,115850
Massachusetts Institute of Technology,,115851
Cambridge,,115851
MA,,115851
Massachusetts Institute of Technology,,115852
Cambridge,,115852
MA,,115852
Gilbert & George,,116310
Gilbert & George,,116312
Gilbert & George,,116313
Gilbert & George,,116314
Gilbert & George,,116315
Gilbert & George,,116316
Gilbert & George,,116317
Gilbert & George,,116318
Gilbert & George,,116319
Gilbert & George,,116320
Gilbert & George,,116321
Slavs and Tatars,,116336
Slavs and Tatars,,116337
Slavs and Tatars,,116338
unpublished,,116481
Guyton\Walker,,117526
Stanley Dorfman,,118095
Stanley Dorfman,,118096
David Mallet,,118097
David Mallet,,118098
David Mallet,,118099
David Mallet,,118100
David Mallet,,118102
David Mallet,,118103
David Mallet,,118104
David Mallet,,118105
David Mallet,,118106
Jim Yukich,,118107
David Mallet,,118114
Steve Barron,,118116
Steve Barron,,118117
Jean Baptises-Mondino,,118119
Matthew Rolston,,118124
Sam Bayer,,118125
David Mallet,,118126
Floria Sigismondi,,118127
Floria Sigismondi,,118128
Dom + Nic,,118129
Walter Stern,,118130
Walter Stern,,118131
Marcus Viner,,118132
Slavs and Tatars,,118162
Slavs and Tatars,,118163
Slavs and Tatars,,118164
Slavs and Tatars,,118165
Slavs and Tatars,,118166
Slavs and Tatars,,118167
Slavs and Tatars,,118168
Jeffrey Schier,,118199
Ant Farm,,118206
Jr.,,118215
Jill Godmilow,,118248
Jonathan Borofsky,,118255
Les Rita Mitsouko,,118256
John Evan Hughes,,118258
Annabel Jankel,,118259
Don Munroe,,118260
Cabaret Voltaire,,118263
Charlie Levi,,118265
Jeff Stein,,118265
David Hogan,,118266
Fishbone,,118266
Annabel Jankel,,118270
Joe Dea,,118272
David Bowie,,118273
Bruce Gowers,,118278
Devo,,118279
Adam Friedman,,118282
Dean Winkler,,118285
Susan Milano,,118295
Mary McFerran,,118297
TVTV,,118301
University Community Video,,118304
Jim Mulligan,,118304
John DeGraaf,,118304
TVTV,,118308
Video Free America,,118309
Paul Ryan,,118311
Sandy McLeod,,118319
Anne-Marie Miéville,,118341
Pierre Binggeli,,118341
Sherry Miller,,118370
Gilbert & George,,118500
Mindy Faber,,118502
Mindy Faber,,118505
Mindy Faber,,118512
Shi Jian,,118516
Gilbert & George,,118517
Robert Withers,,118544
Bradford Smith,,118553
Weezer,,118598
Gilbert & George,,118829
unpublished,,119484
Yeondoo Jung,,120011
Robert Shaye,,120019
Gavin Hood,,120022
Roger Michell,,120023
Ronald Bronstein,,120024
Margaret Moores,,120117
Chi Jian,,120126
Chi Jian,,120127
Chi Jian,,120132
Chen Jue,,120133
Naoko Karotsuka,,120140
Chen Jue,,120145
Vega Films,,120199
Fito Doring,,120211
Takahiko Imura,,120225
Bob Snyder,,120232
Laura Poitras,,120239
Elliot Caplan,,120241
Video Information Center,,120246
Video Information Center,,120248
Devo,,120251
T. R. Uthco,,120270
Ant Farm,,120270
Optic Nerve,,120273
Lynn Adler,,120273
Sherrie Rabinowitz,,120273
Bill Bradbury,,120273
Ou Ning,,120291
Devo,,120303
Devo,,120304
Devo,,120305
Colectivo Acciones de Arte,,120306
Mimi Shevitz,,120307
R.E.M.,,120314
Kit Galloway,,120330
Sherrie Rabinowitz,,120330
Edward Paschke,,120346
Makoto Shinkai,,120347
Makoto Shinkai,,120348
Jay Kyu Lee,,120354
Jazz Lee Alston,,120354
Olivier Gondry,,120356
Philip G. Atwell,,120368
Sachiko Hamada,,120375
Scott Sinkler,,120375
Fatboy Slim,,120380
Ween,,120383
Tim Hope,,120391
King Biscuit Time,,120391
Zhou Xiaohu,,120402
Bick Productions,,120437
Bick Productions,,120438
Karen Ranucci,,120546
Victor Sanchez,,120546
Victor Lopes,,120561
Michelle Parkerson,,120573
Luc Bourdon,,120579
Annabel Jankel,,120588
Deanna Kamiel,,120596
New Orleans Video Access Center,,120602
Andy Kolker,,120602
Louis Alvarez,,120602
Victor Huey,,120610
David Blair,,120613
Disarmament Video Survey Collection,,120616
Yoko Maruyama,,120617
General Idea,,120620
Anita Thacher,,120670
Guyton\Walker,,120841
deepdesign,,120852
Gilbert & George,,120855
Gilbert & George,,120856
Gilbert & George,,120857
Gilbert & George,,120858
Gilbert & George,,120859
Gilbert & George,,120860
Gilbert & George,,120862
Gilbert & George,,120863
Gilbert & George,,120864
Gilbert & George,,120865
Gilbert & George,,120866
Gilbert & George,,120867
Gilbert & George,,120868
Kram/Weisshaar,,121300
General Idea,,121421
General Idea,,121422
General Idea,,121423
General Idea,,121424
General Idea,,121425
General Idea,,121426
General Idea,,121427
General Idea,,121428
General Idea,,121429
General Idea,,121430
General Idea,,121431
General Idea,,121432
unknown,,121432
General Idea,,121433
General Idea,,121434
General Idea,,121435
General Idea,,121436
General Idea,,121437
General Idea,,121438
General Idea,,121439
General Idea,,121440
General Idea,,121441
General Idea,,121442
General Idea,,121443
General Idea,,121444
General Idea,,121445
General Idea,,121446
General Idea,,121447
General Idea,,121448
Various Artists,,121534
Various Artists,,121535
Various Artists,,121536
Various Artists,,121537
Various Artists,,121538
Various Artists,,121539
Various Artists,,121541
Various Artists,,121542
Various Artists,,121545
Various Artists,,121546
Various Artists,,121547
Various Artists,,121548
Various Artists,,121549
Various Artists,,121550
Various Artists,,121551
Various Artists,,121552
Various Artists,,121553
Various Artists,,121554
Various Artists,,121555
Various Artists,,121557
Various Artists,,121558
Various Artists,,121559
Various Artists,,121561
Various Artists,,121562
Various Artists,,121563
Various Artists,,121564
Various Artists,,121565
Various Artists,,121566
Various Artists,,121567
Various Artists,,121568
Various Artists,,121569
Various Artists,,121570
Various Artists,,121571
Various Artists,,121581
Various Artists,,121582
Various Artists,,121583
K.O.S. (Kids of Survival),,121688
Rasch Brothers & Co.,,121749
,,121750
The Collective Actions Group,,122028
Jane Crawford,,122037
Jane Crawford,,122038
Kayrock and Wolfy,,122059
Kayrock and Wolfy,,122060
Kayrock and Wolfy,,122080
Kayrock and Wolfy,,122081
Kayrock and Wolfy,,122082
General Idea,,122154
Alex Poruchnyk,,122309
Colectivo Acciones de Arte,,122312
Colectivo Acciones de Arte,,122313
Diane Poitras,,122314
Marc Paradis,,122320
Margarita D'Amico,,122321
Manuel Manzano,,122321
Paul Garrin,,122334
Betsy Connors,,122334
Various Artists,,122498
Gruppe X,,122500
Gilbert & George,,122517
Hideto Yamazaki,,122522
Martin Maloney,,122529
unknown,,122540
Gilbert & George,,122542
Willem Breuker,,122544
Gilbert & George,,122568
Stephan Rosenthal,,122587
Gilbert & George,,122598
Nicholas Pope,,122617
Emo Verkerk,,122626
Adam Colton,,122632
Jan Commandeur,,122637
Didier Vermeiren,,122643
Adam Colton,,122644
Leo Vroegindeweij,,122645
Han Schuil,,122648
Leo Vroegindeweij,,122649
Ab van Hanegem,,122651
Ladislav Sutnar,,122871
B. D. Fox Independent,,124681
B. D. Fox Independent,,124682
Manufacturer: BLT and Associates,,124683
,,124684
Unknown Artist,,124685
Manufacturer: BLT and Associates,,124686
Manufacturer: BLT and Associates,,124687
Sam Winston,,124688
,,124689
Bemis Balkind,,124690
Unknown Artist,,124691
Unknown Artist,,124693
Manufacturer: BLT and Associates,,124694
,,124695
Kahn & Jacobs,,124698
H. William Tupper,,124800
Unknown photographer,,124808
Unknown photographer,,124828
Unknown photographer,,124838
Unknown photographer,,124839
Kram/Weisshaar,,125316
Kram/Weisshaar,,125317
Ron Costley,,125728
John Andrew,,125731
Ron Costley,,125733
John Andrew,,125734
Ron Costley,,125741
Ivy Rutzky,,125743
Peter Lyle,,125744
Ron Costley,,125745
Ron Costley,,125746
George L. Thomson,,125748
Carl Heideken,,125766
Gary Hincks,,125767
General Idea,,125792
General Idea,,125793
General Idea,,125794
General Idea,,125795
General Idea,,125796
General Idea,,125797
General Idea,,125798
General Idea,,125799
Kayrock and Wolfy,,125800
Kayrock and Wolfy,,125801
Kayrock and Wolfy,,125802
Kayrock and Wolfy,,125803
Kayrock and Wolfy,,125804
Kayrock and Wolfy,,125805
Kayrock and Wolfy,,125806
Kayrock and Wolfy,,125807
Kayrock and Wolfy,,125808
Kayrock and Wolfy,,125809
Kayrock and Wolfy,,125810
Kayrock and Wolfy,,125811
Kayrock and Wolfy,,125812
Kayrock and Wolfy,,125813
Kayrock and Wolfy,,125814
Kayrock and Wolfy,,125815
Kayrock and Wolfy,,125816
Kayrock and Wolfy,,125817
Kayrock and Wolfy,,125818
Kayrock and Wolfy,,125819
General Idea,,125820
General Idea,,125821
General Idea,,125822
General Idea,,125823
General Idea,,125824
General Idea,,125825
General Idea,,125826
General Idea,,125827
General Idea,,125828
General Idea,,125829
Los Carpinteros,,126035
Inc.,,126063
Various Artists,,126112
Various Artists,,126300
Various Artists,,126301
Various Artists,,126671
Various Artists,,126673
Various Artists,,127128
,,127137
,,127138
Robert Watts,,127139
Claus Bremer,,127144
Anthony Cox,,127144
Terry Jennings,,127144
Robert Morris,,127144
Simone Forti,,127144
Claus Bremer,,127152
Anthony Cox,,127152
Terry Jennings,,127152
Christian Wolff,,127152
La Monte Young,,127152
John Chick,,127181
Marquis de Villeneuve-Bargemont,,127187
Eugène Constant,,127197
Unknown photographer,,127291
,,127298
Paul Sharits,,127334
Greg Sharits,,127334
David Thompson,,127334
Ay-O,,127365
,,127366
Various Artists,,127367
Fluxus,,127449
Jane Knížák,,127470
,,127478
,,127507
,,127647
,,127648
,,127649
,,127650
,,127651
,,127652
,,127653
,,127654
,,127655
,,127656
unknown,,127657
,,127658
,,127659
,,127660
,,127661
,,127662
,,127663
,,127664
,,127665
,,127668
,,127669
,,127670
,,127673
,,127674
,,127675
,,127676
,,127678
,,127679
,,127681
,,127682
,,127683
,,127684
,,127685
,,127686
,,127687
,,127688
,,127689
,,127690
,,127691
,,127693
,,127694
Ladislav Sutnar,,127854
Various Artists,,127865
,,127866
,,127867
,,127868
,,127882
Ladislav Sutnar,,127891
,,127900
,,127901
La Monte Young,,127902
Ben Vautier,,127903
Robert Watts,,127903
La Monte Young,,127904
Robert Watts,,127916
Pieter Vanderbeck,,127916
Various Artists,,127923
Claes Oldenburg,,127939
Joe Jones,,127939
,,127946
,,127947
,,127949
,,127958
,,127962
,,127968
,,127976
John Chick,,128054
Jack Coke’s Farmer’s Co-op,,128055
Jack Coke’s Farmer’s Co-op,,128056
,,128071
Jane Knížák,,128086
,,128145
,,128163
,,128164
,,128167
,,128168
,,128174
,,128175
,,128176
,,128177
,,128178
,,128179
,,128180
,,128181
,,128182
,,128183
,,128206
,,128218
,,128221
George Brecht,,128224
Ben Vautier,,128224
Robert Watts,,128224
,,128226
Herman Seidl,,128233
Herman Seidl,,128234
Herman Seidl,,128235
Jr.,,128237
,,128296
Robinson Devor,,128300
Jennifer Grausman,,128348
Mark Becker,,128348
Todd McCarthy,,128395
Carles Asensio Monrabà,,128396
Gavin Hood,,128419
,,128458
,,128653
,,128658
Unknown photographer,,128974
Ladislav Sutnar,,129021
Ladislav Sutnar,,129022
Ladislav Sutnar,,129023
Ladislav Sutnar,,129024
Ladislav Sutnar,,129025
Ladislav Sutnar,,129026
Ladislav Sutnar,,129027
Ladislav Sutnar,,129028
Ladislav Sutnar,,129029
Ladislav Sutnar,,129030
Ladislav Sutnar,,129031
Ladislav Sutnar,,129032
Ladislav Sutnar,,129033
Ladislav Sutnar,,129034
Ladislav Sutnar,,129035
Ladislav Sutnar,,129036
Ladislav Sutnar,,129037
Ladislav Sutnar,,129038
Ladislav Sutnar,,129039
Ladislav Sutnar,,129040
Ladislav Sutnar,,129041
Ladislav Sutnar,,129042
Ladislav Sutnar,,129043
Ladislav Sutnar,,129044
Ladislav Sutnar,,129045
Ladislav Sutnar,,129046
Ladislav Sutnar,,129047
Ladislav Sutnar,,129048
