Title,Year,Medium,Width,Height,Depth,CreditLine,Classification,Department,YearAcquired,CuratorApproved,ObjectID
Looking South into the Grand Canyon |  Colorado River,Seas,Albumen silver print,27.5,20.2,null,Gift of Ansel Adams in memory of Albert M. Bender,Photograph,Photography,1941,Y,92484
Grand Canyon of the Colorado River |  Mouth of Kanab Wash |  Looking West,Seas,Albumen silver print,27.5,20.2,null,Gift of Ansel Adams in memory of Albert M. Bender,Photograph,Photography,1941,Y,92485
Grand Canyon of the Colorado River |  Mouth of Kanab Wash |  Looking East,Seas,Albumen silver print,27.5,20.2,null,Gift of Ansel Adams in memory of Albert M. Bender,Photograph,Photography,1941,Y,92486
Grand Canyon of the Colorado River |  Mouth of Kanab Wash |  Looking West,Seas,Albumen silver print,27.5,20.2,null,Gift of Ansel Adams in memory of Albert M. Bender,Photograph,Photography,1941,Y,92487
Perched Rock |  Rocker Creek |  Arizona,Seas,Albumen silver print,27.5,20.2,null,Gift of Ansel Adams in memory of Albert M. Bender,Photograph,Photography,1941,N,92488
Apache Lake |  Sierra Blanca Range |  Arizona,Seas,Albumen silver print,20.2,27.5,null,Gift of Ansel Adams in memory of Albert M. Bender,Photograph,Photography,1941,Y,92490
View on Apache Lake |  Sierra Blanca Range |  Arizona,Seas,Albumen silver print,20.2,27.5,null,Gift of Ansel Adams in memory of Albert M. Bender,Photograph,Photography,1941,Y,92491
View on Apache Lake |  Sierra Blanca Range |  Arizona,Seas,Albumen silver print,27.5,20.2,null,Gift of Ansel Adams in memory of Albert M. Bender,Photograph,Photography,1941,Y,92492
North Fork Canyon |  Sierra Blanca Creek |  Arizona,Seas,Albumen silver print,20.2,27.5,null,Gift of Ansel Adams in memory of Albert M. Bender,Photograph,Photography,1941,Y,92493
Cooley's Park |  Sierra Blanca Range |  Arizona,Seas,Albumen silver print,20.2,27.5,null,Gift of Ansel Adams in memory of Albert M. Bender,Photograph,Photography,1941,Y,92494
Distant View of Camp Apache |  Arizona,Seas,Albumen silver print,20.2,27.5,null,Gift of Ansel Adams in memory of Albert M. Bender,Photograph,Photography,1941,Y,92495
Aboriginal Life Among the Navajoe Indians,Seas,Albumen silver print,27.5,20.2,null,Gift of Ansel Adams in memory of Albert M. Bender,Photograph,Photography,1941,Y,92496
Historic Spanish Record of the Conquest,Seas,Albumen silver print,20.2,27.5,null,Gift of Ansel Adams in memory of Albert M. Bender,Photograph,Photography,1941,Y,92497
The Church of San Miguel,Seas,Albumen silver print,27.5,20.2,null,Gift of Ansel Adams in memory of Albert M. Bender,Photograph,Photography,1941,Y,92498
Looking Across the Colorado River to Mouth of Paria Creek,Seas,Albumen silver print,20.2,27.5,null,Gift of Ansel Adams in memory of Albert M. Bender,Photograph,Photography,1941,Y,92499
Canyon of the Colorado River,Seas,Albumen silver print,20.2,27.5,null,Gift of Ansel Adams in memory of Albert M. Bender,Photograph,Photography,1941,Y,92500
South Side of Inscription Rock |  N.M.,Seas,Albumen silver print,20.2,27.5,null,Gift of Ansel Adams in memory of Albert M. Bender,Photograph,Photography,1941,N,92501
Head of Canyon de Chelle |  Looking Down,Seas,Albumen silver print,20.2,27.5,null,Gift of Ansel Adams in memory of Albert M. Bender,Photograph,Photography,1941,Y,92502
Indian Pueblo |  Zuni |  N.M.,Seas,Albumen silver print,20.2,27.5,null,Gift of Ansel Adams in memory of Albert M. Bender,Photograph,Photography,1941,Y,92503
Old Mission Church |  Zuni Pueblo |  N.M.,Seas,Albumen silver print,20.2,27.5,null,Gift of Ansel Adams in memory of Albert M. Bender,Photograph,Photography,1941,Y,92504
Section of South Side of Zuni Pueblo |  N.M.,Seas,Albumen silver print,20.2,27.5,null,Gift of Ansel Adams in memory of Albert M. Bender,Photograph,Photography,1941,Y,92505
Rain Sculpture |  Salt Creek Cañon |  Utah,Seas,Albumen silver print,27.5,20.2,null,Gift of Ansel Adams in memory of Albert M. Bender,Photograph,Photography,1941,N,92510
Julie |  Den Haag |  Netherlands,Febr,Chromogenic color print,116.2,93.7,null,Fractional and promised gift of Jeanne Greenberg Rohatyn,Photograph,Photography,2004,Y,93098
_Untitled_,(Aug,Lithograph |  printed in black,7.7,7.7,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1974,N,94119
_Untitled_,(Aug,Lithograph |  printed in black,7.7,7.7,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1974,N,94120
_Untitled_,(Aug,Lithograph |  printed in black,7.7,7.7,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1974,N,94121
_Untitled_,(Aug,Lithograph |  printed in black,7.7,7.7,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1974,N,94122
_Untitled_,(Aug,Lithograph |  printed in black,7.7,7.7,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1974,N,94123
_Untitled_,(Aug,Lithograph |  printed in black,7.7,7.7,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1974,N,94124
_Untitled_,(Aug,Lithograph |  printed in black,7.7,7.7,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1974,N,94125
_Untitled_,(Aug,Lithograph |  printed in black,7.7,7.7,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1974,N,94126
_Untitled_,(Aug,Lithograph |  printed in black,7.7,7.7,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1974,N,94127
_Untitled_,(Aug,Lithograph |  printed in black,7.7,7.7,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1974,N,94128
_Untitled_,(Aug,Lithograph |  printed in black,7.7,7.7,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1974,N,94129
_Untitled_,(Aug,Lithograph |  printed in black,7.7,7.7,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1974,N,94130
_Untitled_,(Aug,Lithograph |  printed in black,7.7,7.7,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1974,N,94131
_Untitled_,(Aug,Lithograph |  printed in black,7.7,7.7,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1974,N,94132
_Untitled_,(Aug,Lithograph |  printed in black,7.7,7.7,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1974,N,94133
_Untitled_,(Aug,Lithograph |  printed in black,7.7,7.7,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1974,N,94134
_Untitled_,(Aug,Lithograph |  printed in black,7.7,7.7,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1974,N,94135
_Untitled_,(Aug,Lithograph |  printed in black,7.7,7.7,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1974,N,94136
_Untitled_,(Aug,Lithograph |  printed in black,7.7,7.7,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1974,N,94137
_Untitled_,(Aug,Lithograph |  printed in black,7.7,7.7,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1974,N,94138
_Untitled_,(Aug,Lithograph |  printed in black,7.7,7.7,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1974,N,94139
_Untitled_,(Aug,Lithograph |  printed in black,7.7,7.7,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1974,N,94140
_Untitled_,(Aug,Lithograph |  printed in black,7.7,7.7,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1974,N,94141
_Untitled_,(Aug,Lithograph |  printed in black,7.7,7.7,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1974,N,94142
_Untitled_,(May,Lithograph |  printed in black,ea. appro,|  e,ept cov,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1974,N,94143
_Untitled_,(May,Lithograph |  printed in black,ea. appro,|  e,ept cov,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1974,N,94144
_Untitled_,(May,Lithograph |  printed in black,ea. appro,|  e,ept cov,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1974,N,94145
_Untitled_,(May,Lithograph |  printed in black,ea. appro,|  e,ept cov,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1974,N,94146
_Untitled_,(May,Lithograph |  printed in black,ea. appro,|  e,ept cov,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1974,N,94147
_Untitled_,(May,Lithograph |  printed in black,ea. appro,|  e,ept cov,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1974,N,94148
_Untitled_,(May,Lithograph |  printed in black,ea. appro,|  e,ept cov,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1974,N,94149
_Untitled_,(May,Lithograph |  printed in black,ea. appro,|  e,ept cov,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1974,N,94150
_Untitled_,(May,Lithograph |  printed in black,ea. appro,|  e,ept cov,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1974,N,94151
_Untitled_,(May,Lithograph |  printed in black,ea. appro,|  e,ept cov,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1974,N,94152
_Untitled_,(Jul,Lithograph |  printed in black,error,error,error,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1974,N,94179
_Untitled_,(Jul,Lithograph |  printed in black,error,error,error,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1974,N,94180
_Untitled_,(Jul,Lithograph |  printed in black,error,error,error,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1974,N,94181
_Untitled_,(Jul,Lithograph |  printed in black,error,error,error,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1974,N,94182
_Untitled_,(Jul,Lithograph |  printed in black,error,error,error,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1974,N,94183
_Untitled_,(Jul,Lithograph |  printed in black,error,error,error,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1974,N,94184
_Untitled_,(Jul,Lithograph |  printed in black,error,error,error,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1974,N,94185
_Untitled_,(Jul,Lithograph |  printed in black,error,error,error,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1974,N,94186
_Untitled_,(Jul,Lithograph |  printed in black,error,error,error,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1974,N,94187
_Untitled_,(Jul,Lithograph |  printed in black,error,error,error,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1974,N,94188
_Untitled_,(Jul,Lithograph |  printed in black,error,error,error,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1974,N,94189
_Untitled_,(Jul,Lithograph |  printed in black,error,error,error,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1974,N,94190
_Untitled_,(Jul,Lithograph |  printed in black,error,error,error,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1974,N,94191
_Untitled_,(Aug,Lithograph |  printed in color,15.2,15.2,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1974,N,94192
_Untitled_,(Aug,Lithograph |  printed in color,15.2,15.2,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1974,N,94193
_Untitled_,(Aug,Lithograph |  printed in color,15.2,15.2,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1974,N,94194
_Untitled_,(Aug,Lithograph |  printed in color,15.2,15.2,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1974,N,94195
_Untitled_,(Aug,Lithograph |  printed in color,15.2,15.2,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1974,N,94196
_Untitled_,(Aug,Lithograph |  printed in color,15.2,15.2,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1974,N,94197
_Untitled_,(Aug,Lithograph |  printed in color,15.2,15.2,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1974,N,94198
_Untitled_,(Aug,Lithograph |  printed in color,15.2,15.2,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1974,N,94199
_Untitled_,(Aug,Lithograph |  printed in color,15.2,15.2,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1974,N,94200
_Untitled_,(Aug,Lithograph |  printed in color,15.2,15.2,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1974,N,94201
_Untitled_,(Aug,Lithograph |  printed in color,15.2,15.2,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1974,N,94202
_Untitled_,(Aug,Lithograph |  printed in color,15.2,15.2,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1974,N,94203
_Untitled_,(Aug,Lithograph |  printed in color,15.2,15.2,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1974,N,94204
_Untitled_,(Aug,Lithograph |  printed in color,15.2,15.2,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1974,N,94205
_Untitled_,(Aug,Lithograph |  printed in color,15.2,15.2,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1974,N,94206
_Untitled_,(Aug,Lithograph |  printed in color,15.2,15.2,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1974,N,94207
_Untitled_,(Aug,Lithograph |  printed in color,15.2,15.2,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1974,N,94208
_Untitled_,(Aug,Lithograph |  printed in color,15.2,15.2,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1974,N,94209
_Untitled_,(Aug,Lithograph |  printed in color,15.2,15.2,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1974,N,94210
_Untitled_,(Aug,Lithograph |  printed in color,15.2,15.2,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1974,N,94211
_Untitled_,(Aug,Lithograph |  printed in color,15.2,15.2,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1974,N,94212
_Untitled_,(Aug,Lithograph |  printed in color,15.2,15.2,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1974,N,94213
_Untitled_,(Aug,Lithograph |  printed in color,15.2,15.2,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1974,N,94214
_Untitled_,(Aug,Lithograph |  printed in color,15.2,15.2,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1974,N,94215
Les Confidences (Confidences) from Histoire Naturelle (Natural History),6 (R,One from a portfolio of thirty-four collotypes |  after frottage,43,26,null,Gift of James Thrall Soby,Illustrated Book,Prints & Illustrated Books,1958,Y,94233
Elle garde son secret (She Guards Her Secret) from Histoire Naturelle (Natural History),6 (R,One from a portfolio of thirty-four collotypes |  after frottage,43,26.3,null,Gift of James Thrall Soby,Illustrated Book,Prints & Illustrated Books,1958,Y,94234
Le Fascinant Cyprès (The Fascinating Cypress) from Histoire Naturelle (Natural History),6 (R,One from a portfolio of thirty-four collotypes |  after frottage,43,26,null,Gift of James Thrall Soby,Illustrated Book,Prints & Illustrated Books,1958,Y,94241
Les éclairs au-dessous de quatorze ans (Teenage Lightening) from Histoire Naturelle (Natural History),6 (R,One from a portfolio of thirty-four collotypes |  after frottage,43,26,null,Gift of James Thrall Soby,Illustrated Book,Prints & Illustrated Books,1958,Y,94248
L'origine de la pendule (The Origin of the Clock) from Histoire Naturelle (Natural History),6 (R,One from a portfolio of thirty-four collotypes |  after frottage,26.2,43.1,null,Gift of James Thrall Soby,Illustrated Book,Prints & Illustrated Books,1958,Y,94250
L'évadé (The Fugitive) from Histoire Naturelle (Natural History),6 (R,One from a portfolio of thirty-four collotypes |  after frottage,26,42.5,null,Gift of James Thrall Soby,Illustrated Book,Prints & Illustrated Books,1958,Y,94254
Study with Flag and Pole,(195,Ink and pencil on paper,32.7,25.1,null,Purchase,Drawing,Drawings,2005,Y,94521
Study for a Baroque Cathedral,late,Ink and pencil on paper,33,24.1,null,Purchase,Drawing,Drawings,2005,Y,94523
Charles Jourdan,Spri,Chromogenic color print,61.3,94,null,Gift of Samuel Bourdin,Photograph,Photography,2005,N,94797
Gouache #16,(194,Watercolor and ink on paper,29.2,21.6,null,Richard S. Zeisler Bequest,Drawing,Drawings,2008,Y,95088
Untitled (Landscape),(199,Felt-tip pen on paper,35.9,47,null,The Judith Rothschild Foundation Contemporary Drawings Collection Gift (Gift of Barbara Gladstone),Drawing,Drawings,2005,Y,95370
La mia ombra verso l'infinito della cima dello Stromboli durante l'alba del 16/8/65 (Study F),(196,Pencil on printed paper,119.4,88.9,null,The Judith Rothschild Foundation Contemporary Drawings Collection Gift,Drawing,Drawings,2005,Y,95392
Study #8,late,Ballpoint pen on newspaper with masking tape on cardboard,21.6,22.9,null,The Judith Rothschild Foundation Contemporary Drawings Collection Gift (purchase |  and gift |  in part |  of The Eileen and Michael Cohen Collection),Drawing,Drawings,2005,Y,95422
Untitled (Invitation),(196,Fabric |  plexiglass |  cork |  synthetic polymer tubing |  fiber-cement board |  metal |  plywood |  electric wire |  and ballpoint pen on printed paper,24.8,21,null,The Judith Rothschild Foundation Contemporary Drawings Collection Gift (purchase |  and gift |  in part |  of The Eileen and Michael Cohen Collection),Drawing,Drawings,2005,Y,95571
Untitled (Fingerfuck Funnies / Juvies),(196,Ink on paper,24.4,19.4,null,The Judith Rothschild Foundation Contemporary Drawings Collection Gift (purchase |  and gift |  in part |  of The Eileen and Michael Cohen Collection),Drawing,Drawings,2005,N,95739
Untitled (Sally Blubberbutt/The Flapper),(196,Ink and correction fluid on paper,25.7,20,null,The Judith Rothschild Foundation Contemporary Drawings Collection Gift (purchase |  and gift |  in part |  of The Eileen and Michael Cohen Collection),Drawing,Drawings,2005,N,95740
Entwurf mit Tischfiguration,(198,Synthetic polymer paint |  ink |  and pencil on cut-and-pasted graph paper in artist's frame,119.4,152.4,3.8,The Judith Rothschild Foundation Contemporary Drawings Collection Gift,Drawing,Drawings,2005,Y,95996
Memoirs |  1988-1990,(198,Ten sketchbooks and backpack,null,null,null,The Judith Rothschild Foundation Contemporary Drawings Collection Gift,Drawing,Drawings,2005,Y,96044
Drawing,(197,Ink on gelatin silver print,49.5,60.3,null,The Judith Rothschild Foundation Contemporary Drawings Collection Gift (purchase |  and gift |  in part |  of The Eileen and Michael Cohen Collection),Drawing,Drawings,2005,Y,96120
Must 2,(198,Pigment and varnish on cut-and-pasted cardstock,26.7,27.9,null,The Judith Rothschild Foundation Contemporary Drawings Collection Gift,Drawing,Drawings,2005,Y,96206
Untitled,(196,Felt-tip pen on paper,30.5,22.9,null,The Judith Rothschild Foundation Contemporary Drawings Collection Gift,Drawing,Drawings,2005,Y,96233
Untitled (Moticos with Everly Brothers),(195,Assemblage of printed paper |  gelatin silver print |  paperboard |  ink |  colored pencil |  and gouache on cardboard,27.9,19.1,null,The Judith Rothschild Foundation Contemporary Drawings Collection Gift,Drawing,Drawings,2005,Y,96263
Cut Piece,(198,Synthetic polymer paint and felt-tip pen on chromogenic color print,74.9,107.3,null,The Judith Rothschild Foundation Contemporary Drawings Collection Gift,Drawing,Drawings,2005,Y,96278
Foam Rubber Room,(197,Synthetic polymer paint and felt-tip pen on chromogenic color print,67.3,97.8,null,The Judith Rothschild Foundation Contemporary Drawings Collection Gift,Drawing,Drawings,2005,Y,96281
Creationism,(198,Synthetic polymer paint on four pieces of paperboard,96.5,62.2,null,The Judith Rothschild Foundation Contemporary Drawings Collection Gift,Drawing,Drawings,2005,Y,96316
Bucket Rider,(200,Pastel and charcoal on colored paper,77.5,57.2,null,The Judith Rothschild Foundation Contemporary Drawings Collection Gift,Drawing,Drawings,2005,Y,96394
Untitled (Top 50 of 1967 |  Top 50 of 1968 |  Top 50 of 1969 |  Top 50 of 1970),lat,Typewriting on four pieces of paper,27.9,21.6,null,The Judith Rothschild Foundation Contemporary Drawings Collection Gift,Drawing,Drawings,2005,Y,96409
Untitled (Sunshine Superman),(c .,Typewriting on paper,27.9,21.6,null,The Judith Rothschild Foundation Contemporary Drawings Collection Gift,Drawing,Drawings,2005,Y,96411
Untitled,(199,Carbon paper transfer |  watercolor |  oil |  and pencil on paper,19.7,15.6,null,The Judith Rothschild Foundation Contemporary Drawings Collection Gift,Drawing,Drawings,2005,Y,96668
A Month of Drawings in the Cursive Style (no. 13),(200,Pencil on paper,27.9,35.6,null,The Judith Rothschild Foundation Contemporary Drawings Collection Gift,Drawing,Drawings,2005,Y,96688
A Month of Drawings in the Cursive Style (no. 17),(200,Pencil on paper,27.9,35.6,null,The Judith Rothschild Foundation Contemporary Drawings Collection Gift,Drawing,Drawings,2005,Y,96689
A Month of Drawings in the Cursive Style (no. 23),(200,Pencil on paper,27.9,35.6,null,The Judith Rothschild Foundation Contemporary Drawings Collection Gift,Drawing,Drawings,2005,Y,96690
A Month of Drawings in the Cursive Style (no. 9),(200,Pencil on paper,27.9,35.6,null,The Judith Rothschild Foundation Contemporary Drawings Collection Gift,Drawing,Drawings,2005,Y,96691
Untitled,(200,Ink on paper,21.6,27.9,null,The Judith Rothschild Foundation Contemporary Drawings Collection Gift,Drawing,Drawings,2005,Y,96725
Untitled,(200,Ink and pencil on paper,27.9,21.6,null,The Judith Rothschild Foundation Contemporary Drawings Collection Gift,Drawing,Drawings,2005,Y,96727
Untitled,(200,Ink on paper,21.6,27.9,null,The Judith Rothschild Foundation Contemporary Drawings Collection Gift,Drawing,Drawings,2005,Y,96728
Untitled,(200,Ink on paper,27.9,21.6,null,The Judith Rothschild Foundation Contemporary Drawings Collection Gift,Drawing,Drawings,2005,Y,96729
Untitled,(200,Ink on paper,21.6,27.9,null,The Judith Rothschild Foundation Contemporary Drawings Collection Gift,Drawing,Drawings,2005,Y,96730
Untitled,(200,Ink on paper,21.6,27.9,null,The Judith Rothschild Foundation Contemporary Drawings Collection Gift,Drawing,Drawings,2005,Y,96731
Untitled,(200,Ink on paper,27.9,21.6,null,The Judith Rothschild Foundation Contemporary Drawings Collection Gift,Drawing,Drawings,2005,Y,96733
Untitled,(200,Ink on paper,27.9,21.6,null,The Judith Rothschild Foundation Contemporary Drawings Collection Gift,Drawing,Drawings,2005,Y,96735
Untitled,(200,Ink on paper,21.6,27.9,null,The Judith Rothschild Foundation Contemporary Drawings Collection Gift,Drawing,Drawings,2005,Y,96736
Untitled Xerox Cut-Out (Betty Ford / Alcoholism),(199,Cut printed paper in artist's frame,57.2,71.1,null,The Judith Rothschild Foundation Contemporary Drawings Collection Gift,Drawing,Drawings,2005,Y,96825
Untitled Xerox Cut-Out (Burt Reynolds/Dillinger),(199,Cut printed paper with paper clips,36.2,35.6,null,The Judith Rothschild Foundation Contemporary Drawings Collection Gift,Drawing,Drawings,2005,N,96826
Untitled Xerox Cut-Out (Squeaky Fromme/Gerald Ford),(199,Printed paper with paper clips and pencil on paper,35.6,35.6,null,The Judith Rothschild Foundation Contemporary Drawings Collection Gift,Drawing,Drawings,2005,Y,96827
Untitled,(196,Watercolor on paper,29.8,21,null,The Judith Rothschild Foundation Contemporary Drawings Collection Gift,Drawing,Drawings,2005,Y,96957
Untitled,(196,Watercolor on paper,29.8,21,null,The Judith Rothschild Foundation Contemporary Drawings Collection Gift,Drawing,Drawings,2005,Y,96958
Untitled,(196,Watercolor on paper,29.8,21,null,The Judith Rothschild Foundation Contemporary Drawings Collection Gift,Drawing,Drawings,2005,Y,96959
Untitled,(196,Watercolor on paper,29.8,21,null,The Judith Rothschild Foundation Contemporary Drawings Collection Gift,Drawing,Drawings,2005,Y,96960
Untitled (Selbstportrait),(198,Watercolor on paper,29.8,21,null,The Judith Rothschild Foundation Contemporary Drawings Collection Gift,Drawing,Drawings,2005,Y,96970
Untitled (Kopf),(198,Watercolor on paper,29.8,21,null,The Judith Rothschild Foundation Contemporary Drawings Collection Gift,Drawing,Drawings,2005,Y,96971
Little Masturbator # 16,(200,Ballpoint pen on paper in box,28.6,22.2,null,The Judith Rothschild Foundation Contemporary Drawings Collection Gift,Drawing,Drawings,2005,Y,97072
Untitled (from the series Tree Wind Paintings),(198,Felt-tip pen on printed paper,55.9,76.2,null,The Judith Rothschild Foundation Contemporary Drawings Collection Gift,Drawing,Drawings,2005,Y,97689
Arbeitsstudie im Aktionismusgeschmack,(197,Pencil |  colored pencil |  and pressure-sensitive tape on printed paper,21,29.8,null,The Judith Rothschild Foundation Contemporary Drawings Collection Gift,Drawing,Drawings,2005,Y,97719
Werkblatt im Aktionismusgeschmack,(197,Pencil |  colored pencil |  and cut-and-pasted printed paper on printed paper,21,29.8,null,The Judith Rothschild Foundation Contemporary Drawings Collection Gift,Drawing,Drawings,2005,Y,97720
Untitled (Cafes – Intimate Grouping),(198,Cut-and-taped printed paper on three pieces of colored paper,28,21.6,null,The Judith Rothschild Foundation Contemporary Drawings Collection Gift,Drawing,Drawings,2005,Y,97772
Untitled (study for The Human Voice),(199,Oil |  synthetic polymer paint |  silkscreened and lithographed ink |  and modeling paste on paperboard |  all in mat,52.1,88.9,null,The Judith Rothschild Foundation Contemporary Drawings Collection Gift,Drawing,Drawings,2005,N,97780
Untitled (study for Remembrance of Things Past/Vintage Paperbacks),(200,Oil |  lithographed ink |  and modeling paste on seven pieces of paperboard,20.3,13.3,null,The Judith Rothschild Foundation Contemporary Drawings Collection Gift,Drawing,Drawings,2005,N,97781
Cryptonymous Infusion,(200,Ink and colored ink on paper,76.2,94,null,The Judith Rothschild Foundation Contemporary Drawings Collection Gift,Drawing,Drawings,2005,Y,97807
The Centaur,(189,Pastel with graphite on blue paper altered to a blue-gray tone |  mounted on board,72.4,49.5,null,Gift of Dian Woodner,Drawing,Drawings,2005,Y,98518
The Sky's the Limit,(198,Etching with chine collé and gouache additions,90.5,10,null,Gift of the artist,Print,Prints & Illustrated Books,2005,Y,98537
The Upward Journey,(198,Etching,23,10,null,Gift of the artist,Print,Prints & Illustrated Books,2005,Y,98538
Strange Fellows |  second version,(198,Etching on five plates,null,null,null,Gift of the artist,Print,Prints & Illustrated Books,2005,Y,98540
Strange Fellows |  second version,(198,Etching on five plates with watercolor additions,null,null,null,Gift of the artist,Print,Prints & Illustrated Books,2005,Y,98541
Storyboards,(198,Silkscreen on paper,60,40,null,Lily Auchincloss Fund,Print,Prints & Illustrated Books,2005,N,98894
Storyboards,(198,Silkscreen on paper,60,40,null,Lily Auchincloss Fund,Print,Prints & Illustrated Books,2005,N,98895
Storyboards,(198,Silkscreen on paper,60,40,null,Lily Auchincloss Fund,Print,Prints & Illustrated Books,2005,N,98896
Storyboards,(198,Silkscreen on paper,60,40,null,Lily Auchincloss Fund,Print,Prints & Illustrated Books,2005,N,98897
Storyboards,(198,Silkscreen on paper,60,40,null,Lily Auchincloss Fund,Print,Prints & Illustrated Books,2005,N,98898
Storyboards,(198,Silkscreen on paper,60,40,null,Lily Auchincloss Fund,Print,Prints & Illustrated Books,2005,N,98899
Storyboards,(198,Silkscreen on paper,60,40,null,Lily Auchincloss Fund,Print,Prints & Illustrated Books,2005,N,98900
Storyboards,(198,Silkscreen on paper,60,40,null,Lily Auchincloss Fund,Print,Prints & Illustrated Books,2005,N,98901
Storyboards,(198,Silkscreen on paper,60,40,null,Lily Auchincloss Fund,Print,Prints & Illustrated Books,2005,N,98902
Storyboards,(198,Silkscreen on paper,60,40,null,Lily Auchincloss Fund,Print,Prints & Illustrated Books,2005,N,98903
